Date,U_Wind
2017-06-16,-10.178337097167969
2017-06-17,-10.193855285644531
2017-06-18,-10.204605102539062
2017-06-19,-10.180503845214844
2017-06-20,-10.114906311035156
2017-06-21,-10.355392456054688
2017-06-22,-10.377647399902344
2017-06-23,-10.25250244140625
2017-06-24,-10.297187805175781
2017-06-25,-10.3775634765625
2017-06-26,-10.578536987304688
2017-06-27,-10.567543029785156
2017-06-28,-10.52410888671875
2017-06-29,-10.699745178222656
2017-06-30,-10.623703002929688
2017-07-01,-10.179107666015625
2017-07-02,-10.12750244140625
2017-07-03,-10.310707092285156
2017-07-04,-10.293785095214844
2017-07-05,-10.190475463867188
2017-07-06,-10.322021484375
2017-07-07,-10.340690612792969
2017-07-08,-10.386932373046875
2017-07-09,-10.23779296875
2017-07-10,-10.085945129394531
2017-07-11,-10.089706420898438
2017-07-12,-10.20928955078125
2017-07-13,-10.323875427246094
2017-07-14,-9.97711181640625
2017-07-15,-9.734382629394531
2017-07-16,-9.400978088378906
2017-07-17,-9.095909118652344
2017-07-18,-9.070297241210938
2017-07-19,-9.0740966796875
2017-07-20,-9.217010498046875
2017-07-21,-9.12481689453125
2017-07-22,-9.032615661621094
2017-07-23,-9.0438232421875
2017-07-24,-8.708702087402344
2017-07-25,-8.183990478515625
2017-07-26,-7.9692535400390625
2017-07-27,-7.6065216064453125
2017-07-28,-7.4306488037109375
2017-07-29,-7.299407958984375
2017-07-30,-7.182456970214844
2017-07-31,-6.946434020996094
2017-08-01,-6.80157470703125
2017-08-02,-6.6147613525390625
2017-08-03,-6.3743896484375
2017-08-04,-6.2171630859375
2017-08-05,-6.078887939453125
2017-08-06,-5.795112609863281
2017-08-07,-5.5155487060546875
2017-08-08,-5.438514709472656
2017-08-09,-5.3848114013671875
2017-08-10,-4.828056335449219
2017-08-11,-4.378662109375
2017-08-12,-4.123199462890625
2017-08-13,-4.033294677734375
2017-08-14,-3.859344482421875
2017-08-15,-3.6873931884765625
2017-08-16,-3.206390380859375
2017-08-17,-2.9482955932617188
2017-08-18,-2.51434326171875
2017-08-19,-2.087432861328125
2017-08-20,-1.6337356567382812
2017-08-21,-1.148193359375
2017-08-22,-0.714080810546875
2017-08-23,-0.0453643798828125
2017-08-24,-0.06201934814453125
2017-08-25,0.1181488037109375
2017-08-26,0.5177993774414062
2017-08-27,1.1747512817382812
2017-08-28,1.898529052734375
2017-08-29,2.6168212890625
2017-08-30,3.4405670166015625
2017-08-31,3.9201202392578125
2017-09-01,4.135009765625
2017-09-02,4.36822509765625
2017-09-03,4.409507751464844
2017-09-04,4.1679840087890625
2017-09-05,4.4790191650390625
2017-09-06,4.273368835449219
2017-09-07,3.9402847290039062
2017-09-08,4.0804443359375
2017-09-09,5.1840362548828125
2017-09-10,6.295707702636719
2017-09-11,6.9043121337890625
2017-09-12,7.6031646728515625
2017-09-13,8.50531005859375
2017-09-14,8.811927795410156
2017-09-15,9.489852905273438
2017-09-16,9.252487182617188
2017-09-17,9.129623413085938
2017-09-18,9.329208374023438
2017-09-19,10.328575134277344
2017-09-20,11.023818969726562
2017-09-21,11.363204956054688
2017-09-22,12.185256958007812
2017-09-23,12.993804931640625
2017-09-24,13.836570739746094
2017-09-25,14.43133544921875
2017-09-26,14.791641235351562
2017-09-27,14.147682189941406
2017-09-28,13.851486206054688
2017-09-29,14.098091125488281
2017-09-30,14.228179931640625
2017-10-01,14.700241088867188
2017-10-02,14.6158447265625
2017-10-03,14.1953125
2017-10-04,14.507049560546875
2017-10-05,13.8914794921875
2017-10-06,12.9549560546875
2017-10-07,13.991798400878906
2017-10-08,15.543601989746094
2017-10-09,16.343826293945312
2017-10-10,17.851600646972656
2017-10-11,19.262542724609375
2017-10-12,19.94359588623047
2017-10-13,19.88117218017578
2017-10-14,19.725013732910156
2017-10-15,20.416656494140625
2017-10-16,20.739669799804688
2017-10-17,21.890609741210938
2017-10-18,23.55994415283203
2017-10-19,24.41332244873047
2017-10-20,24.75115966796875
2017-10-21,25.108070373535156
2017-10-22,23.612098693847656
2017-10-23,19.953536987304688
2017-10-24,18.38225555419922
2017-10-25,18.919845581054688
2017-10-26,16.691192626953125
2017-10-27,15.000679016113281
2017-10-28,17.33989715576172
2017-10-29,21.521583557128906
2017-10-30,21.763534545898438
2017-10-31,24.79552459716797
2017-11-01,24.491790771484375
2017-11-02,25.837509155273438
2017-11-03,26.53351593017578
2017-11-04,25.64476776123047
2017-11-05,25.39495849609375
2017-11-06,23.66460418701172
2017-11-07,23.27948760986328
2017-11-08,30.228164672851562
2017-11-09,33.928627014160156
2017-11-10,31.128631591796875
2017-11-11,29.53436279296875
2017-11-12,30.837486267089844
2017-11-13,32.50141906738281
2017-11-14,35.757118225097656
2017-11-15,37.46167755126953
2017-11-16,37.15946960449219
2017-11-17,36.19769287109375
2017-11-18,35.00177001953125
2017-11-19,33.83177947998047
2017-11-20,32.93937683105469
2017-11-21,32.00249481201172
2017-11-22,31.23906707763672
2017-11-23,29.88469696044922
2017-11-24,29.330337524414062
2017-11-25,29.049911499023438
2017-11-26,27.807212829589844
2017-11-27,24.212509155273438
2017-11-28,21.49383544921875
2017-11-29,22.463882446289062
2017-11-30,23.48822784423828
2017-12-01,24.012107849121094
2017-12-02,24.063079833984375
2017-12-03,22.718856811523438
2017-12-04,22.74676513671875
2017-12-05,25.91064453125
2017-12-06,25.774200439453125
2017-12-07,26.520851135253906
2017-12-08,20.057411193847656
2017-12-09,16.37830352783203
2017-12-10,12.909286499023438
2017-12-11,13.679977416992188
2017-12-12,21.794212341308594
2017-12-13,25.495758056640625
2017-12-14,24.6175537109375
2017-12-15,21.425201416015625
2017-12-16,21.453407287597656
2017-12-17,23.671249389648438
2017-12-18,23.65668487548828
2017-12-19,19.45594024658203
2017-12-20,19.817970275878906
2017-12-21,20.379920959472656
2017-12-22,14.999900817871094
2017-12-23,16.205108642578125
2017-12-24,15.636917114257812
2017-12-25,24.62328338623047
2017-12-26,30.89508819580078
2017-12-27,35.34626007080078
2017-12-28,40.661399841308594
2017-12-29,48.395179748535156
2017-12-30,52.65484619140625
2017-12-31,49.84480285644531
2018-01-01,52.071258544921875
2018-01-02,52.69587707519531
2018-01-03,53.101966857910156
2018-01-04,49.59715270996094
2018-01-05,44.466331481933594
2018-01-06,47.803001403808594
2018-01-07,52.951141357421875
2018-01-08,58.29108428955078
2018-01-09,58.185585021972656
2018-01-10,54.97258758544922
2018-01-11,54.847694396972656
2018-01-12,58.88085174560547
2018-01-13,54.820411682128906
2018-01-14,52.28790283203125
2018-01-15,42.70024871826172
2018-01-16,34.49937438964844
2018-01-17,28.394752502441406
2018-01-18,20.98084259033203
2018-01-19,14.630760192871094
2018-01-20,17.15680694580078
2018-01-21,16.610702514648438
2018-01-22,20.046493530273438
2018-01-23,20.18640899658203
2018-01-24,20.202560424804688
2018-01-25,21.846771240234375
2018-01-26,28.831375122070312
2018-01-27,38.53003692626953
2018-01-28,42.407196044921875
2018-01-29,38.68921661376953
2018-01-30,30.331520080566406
2018-01-31,29.093162536621094
2018-02-01,22.622581481933594
2018-02-02,22.406822204589844
2018-02-03,34.116615295410156
2018-02-04,45.955039978027344
2018-02-05,42.07533264160156
2018-02-06,28.641921997070312
2018-02-07,21.126083374023438
2018-02-08,17.43462371826172
2018-02-09,18.84796905517578
2018-02-10,13.998939514160156
2018-02-11,2.4819107055664062
2018-02-12,-14.658439636230469
2018-02-13,-21.68646240234375
2018-02-14,-25.212005615234375
2018-02-15,-24.60022735595703
2018-02-16,-19.32342529296875
2018-02-17,-13.020553588867188
2018-02-18,-13.52117919921875
2018-02-19,-22.923133850097656
2018-02-20,-26.284950256347656
2018-02-21,-25.599151611328125
2018-02-22,-21.651283264160156
2018-02-23,-14.11376953125
2018-02-24,-10.030586242675781
2018-02-25,-17.202850341796875
2018-02-26,-6.519927978515625
2018-02-27,-2.439208984375
2018-02-28,1.4359664916992188
2018-03-01,5.5562896728515625
2018-03-02,7.011039733886719
2018-03-03,6.840400695800781
2018-03-04,6.514610290527344
2018-03-05,7.3263702392578125
2018-03-06,6.713356018066406
2018-03-07,6.328407287597656
2018-03-08,5.185523986816406
2018-03-09,5.586235046386719
2018-03-10,6.403938293457031
2018-03-11,8.81146240234375
2018-03-12,6.750205993652344
2018-03-13,4.0164642333984375
2018-03-14,1.9793319702148438
2018-03-15,0.4628143310546875
2018-03-16,0.196868896484375
2018-03-17,-1.4970550537109375
2018-03-18,-2.220245361328125
2018-03-19,-1.2277603149414062
2018-03-20,-1.5322723388671875
2018-03-21,-1.930206298828125
2018-03-22,-0.7535552978515625
2018-03-23,0.3802032470703125
2018-03-24,0.6709976196289062
2018-03-25,1.2679901123046875
2018-03-26,2.8462448120117188
2018-03-27,2.634063720703125
2018-03-28,2.146484375
2018-03-29,3.6841201782226562
2018-03-30,5.374183654785156
2018-03-31,6.952751159667969
2018-04-01,5.558631896972656
2018-04-02,4.872703552246094
2018-04-03,3.4623794555664062
2018-04-04,3.6870880126953125
2018-04-05,2.3668594360351562
2018-04-06,2.058319091796875
2018-04-07,1.6670303344726562
2018-04-08,1.5080642700195312
2018-04-09,2.23956298828125
2018-04-10,2.5565719604492188
2018-04-11,2.3456039428710938
2018-04-12,1.7121963500976562
2018-04-13,0.8353118896484375
2018-04-14,0.0686798095703125
2018-04-15,-0.8968429565429688
2018-04-16,-1.8983230590820312
2018-04-17,-2.1387939453125
2018-04-18,-2.216827392578125
2018-04-19,-1.9561538696289062
2018-04-20,-1.55950927734375
2018-04-21,-0.97247314453125
2018-04-22,-0.8449249267578125
2018-04-23,-0.8177490234375
2018-04-24,-0.6521759033203125
2018-04-25,-0.5636520385742188
2018-04-26,-0.5908203125
2018-04-27,-0.8971099853515625
2018-04-28,-0.7576522827148438
2018-04-29,-0.9620513916015625
2018-04-30,-1.2484130859375
2018-05-01,-1.382781982421875
2018-05-02,-1.2803726196289062
2018-05-03,-1.5625457763671875
2018-05-04,-1.8538970947265625
2018-05-05,-2.5231857299804688
2018-05-06,-2.8416748046875
2018-05-07,-2.940185546875
2018-05-08,-3.4408035278320312
2018-05-09,-4.3606719970703125
2018-05-10,-5.369842529296875
2018-05-11,-5.962516784667969
2018-05-12,-6.0263824462890625
2018-05-13,-6.2972869873046875
2018-05-14,-6.8766326904296875
2018-05-15,-7.092132568359375
2018-05-16,-7.3151397705078125
2018-05-17,-7.358940124511719
2018-05-18,-7.3145294189453125
2018-05-19,-7.334991455078125
2018-05-20,-7.024139404296875
2018-05-21,-6.9578704833984375
2018-05-22,-7.3481292724609375
2018-05-23,-7.487907409667969
2018-05-24,-7.873847961425781
2018-05-25,-7.9269561767578125
2018-05-26,-7.99981689453125
2018-05-27,-7.9473876953125
2018-05-28,-8.123977661132812
2018-05-29,-8.530258178710938
2018-05-30,-8.897018432617188
2018-05-31,-9.167121887207031
2018-06-01,-9.139251708984375
2018-06-02,-9.366294860839844
2018-06-03,-9.966194152832031
2018-06-04,-10.449661254882812
2018-06-05,-10.734405517578125
2018-06-06,-10.685951232910156
2018-06-07,-10.841766357421875
2018-06-08,-10.8292236328125
2018-06-09,-10.93463134765625
2018-06-10,-10.99090576171875
2018-06-11,-11.467903137207031
2018-06-12,-11.392242431640625
2018-06-13,-11.435691833496094
2018-06-14,-11.238578796386719
2018-06-15,-11.1043701171875
2018-06-16,-11.138710021972656
2018-06-17,-10.886260986328125
2018-06-18,-10.673713684082031
2018-06-19,-10.556625366210938
2018-06-20,-10.584503173828125
2018-06-21,-11.040992736816406
2018-06-22,-11.167373657226562
2018-06-23,-11.1949462890625
2018-06-24,-11.46697998046875
2018-06-25,-11.28424072265625
2018-06-26,-11.4368896484375
2018-06-27,-11.506294250488281
2018-06-28,-11.795402526855469
2018-06-29,-11.7830810546875
2018-06-30,-11.821609497070312
2018-07-01,-11.613739013671875
2018-07-02,-11.57421875
2018-07-03,-11.695701599121094
2018-07-04,-11.622451782226562
2018-07-05,-11.473541259765625
2018-07-06,-11.347869873046875
2018-07-07,-11.264228820800781
2018-07-08,-11.086891174316406
2018-07-09,-10.944412231445312
2018-07-10,-10.645088195800781
2018-07-11,-10.485580444335938
2018-07-12,-10.159652709960938
2018-07-13,-10.040390014648438
2018-07-14,-9.700897216796875
2018-07-15,-9.5120849609375
2018-07-16,-9.195831298828125
2018-07-17,-8.974029541015625
2018-07-18,-8.769088745117188
2018-07-19,-8.917236328125
2018-07-20,-8.734588623046875
2018-07-21,-8.666229248046875
2018-07-22,-8.363357543945312
2018-07-23,-8.395217895507812
2018-07-24,-8.192367553710938
2018-07-25,-8.038925170898438
2018-07-26,-7.957275390625
2018-07-27,-8.184349060058594
2018-07-28,-8.146492004394531
2018-07-29,-8.108924865722656
2018-07-30,-8.263839721679688
2018-07-31,-8.158843994140625
2018-08-01,-8.133102416992188
2018-08-02,-7.764518737792969
2018-08-03,-7.378715515136719
2018-08-04,-7.15704345703125
2018-08-05,-6.5558319091796875
2018-08-06,-5.96234130859375
2018-08-07,-5.5048065185546875
2018-08-08,-5.273704528808594
2018-08-09,-4.7648773193359375
2018-08-10,-4.445770263671875
2018-08-11,-4.2010955810546875
2018-08-12,-3.76519775390625
2018-08-13,-3.3521881103515625
2018-08-14,-2.778411865234375
2018-08-15,-2.1902008056640625
2018-08-16,-1.39080810546875
2018-08-17,-0.9347076416015625
2018-08-18,-0.7776260375976562
2018-08-19,-0.5598907470703125
2018-08-20,-0.3396453857421875
2018-08-21,-0.2219696044921875
2018-08-22,0.3495330810546875
2018-08-23,0.7173309326171875
2018-08-24,1.0622100830078125
2018-08-25,1.3263397216796875
2018-08-26,1.49444580078125
2018-08-27,2.1237945556640625
2018-08-28,2.6835556030273438
2018-08-29,2.7005462646484375
2018-08-30,2.9109649658203125
2018-08-31,3.5937347412109375
2018-09-01,3.5577621459960938
2018-09-02,3.8820571899414062
2018-09-03,4.321205139160156
2018-09-04,4.371673583984375
2018-09-05,4.61419677734375
2018-09-06,5.6729736328125
2018-09-07,5.9865570068359375
2018-09-08,5.5898895263671875
2018-09-09,4.865379333496094
2018-09-10,4.490234375
2018-09-11,4.5743560791015625
2018-09-12,4.771369934082031
2018-09-13,5.2940521240234375
2018-09-14,5.818412780761719
2018-09-15,6.570381164550781
2018-09-16,7.5133209228515625
2018-09-17,7.819427490234375
2018-09-18,7.8731689453125
2018-09-19,8.430641174316406
2018-09-20,8.661590576171875
2018-09-21,9.751800537109375
2018-09-22,11.202484130859375
2018-09-23,11.166404724121094
2018-09-24,10.982452392578125
2018-09-25,11.436759948730469
2018-09-26,11.926925659179688
2018-09-27,12.552322387695312
2018-09-28,12.065780639648438
2018-09-29,12.572586059570312
2018-09-30,12.109748840332031
2018-10-01,11.061103820800781
2018-10-02,11.08160400390625
2018-10-03,10.910079956054688
2018-10-04,11.009765625
2018-10-05,11.822799682617188
2018-10-06,12.544281005859375
2018-10-07,13.634056091308594
2018-10-08,15.027412414550781
2018-10-09,15.557273864746094
2018-10-10,16.598541259765625
2018-10-11,16.117721557617188
2018-10-12,15.799880981445312
2018-10-13,17.112396240234375
2018-10-14,19.506423950195312
2018-10-15,21.14948272705078
2018-10-16,22.741546630859375
2018-10-17,23.645553588867188
2018-10-18,24.084243774414062
2018-10-19,24.115394592285156
2018-10-20,24.457130432128906
2018-10-21,24.560028076171875
2018-10-22,26.066673278808594
2018-10-23,26.214561462402344
2018-10-24,27.571273803710938
2018-10-25,28.833602905273438
2018-10-26,30.514328002929688
2018-10-27,32.544586181640625
2018-10-28,34.94420623779297
2018-10-29,33.291587829589844
2018-10-30,32.213714599609375
2018-10-31,31.91839599609375
2018-11-01,31.009994506835938
2018-11-02,30.957115173339844
2018-11-03,30.532745361328125
2018-11-04,28.824798583984375
2018-11-05,25.860214233398438
2018-11-06,22.430938720703125
2018-11-07,20.798683166503906
2018-11-08,23.063682556152344
2018-11-09,25.636978149414062
2018-11-10,28.644927978515625
2018-11-11,33.064125061035156
2018-11-12,33.53199768066406
2018-11-13,35.156410217285156
2018-11-14,37.33727264404297
2018-11-15,36.75749206542969
2018-11-16,35.915809631347656
2018-11-17,36.92145538330078
2018-11-18,35.457298278808594
2018-11-19,30.842422485351562
2018-11-20,27.958831787109375
2018-11-21,27.89698028564453
2018-11-22,27.302459716796875
2018-11-23,28.872970581054688
2018-11-24,30.774139404296875
2018-11-25,30.436752319335938
2018-11-26,31.14984893798828
2018-11-27,31.858245849609375
2018-11-28,24.138809204101562
2018-11-29,24.611793518066406
2018-11-30,24.833900451660156
2018-12-01,25.213844299316406
2018-12-02,26.02057647705078
2018-12-03,29.43561553955078
2018-12-04,31.764923095703125
2018-12-05,27.62640380859375
2018-12-06,25.76087188720703
2018-12-07,26.212806701660156
2018-12-08,27.252120971679688
2018-12-09,26.6807861328125
2018-12-10,26.58446502685547
2018-12-11,26.526351928710938
2018-12-12,24.51885986328125
2018-12-13,27.85565948486328
2018-12-14,28.19152069091797
2018-12-15,24.23944091796875
2018-12-16,15.798728942871094
2018-12-17,14.195480346679688
2018-12-18,12.614311218261719
2018-12-19,12.286109924316406
2018-12-20,13.606155395507812
2018-12-21,15.79705810546875
2018-12-22,18.17292022705078
2018-12-23,20.256729125976562
2018-12-24,15.502632141113281
2018-12-25,13.832832336425781
2018-12-26,12.016471862792969
2018-12-27,7.593101501464844
2018-12-28,-3.4043426513671875
2018-12-29,-7.881927490234375
2018-12-30,-9.385658264160156
2018-12-31,-8.753593444824219
2019-01-01,-11.151046752929688
2019-01-02,-12.349502563476562
2019-01-03,-13.350761413574219
2019-01-04,-13.485786437988281
2019-01-05,-13.432044982910156
2019-01-06,-12.651260375976562
2019-01-07,-11.826217651367188
2019-01-08,-11.683944702148438
2019-01-09,-11.844757080078125
2019-01-10,-11.400489807128906
2019-01-11,-10.278465270996094
2019-01-12,-8.062431335449219
2019-01-13,-6.234580993652344
2019-01-14,-6.024482727050781
2019-01-15,-5.2341461181640625
2019-01-16,-3.6066741943359375
2019-01-17,-2.3537139892578125
2019-01-18,-2.431304931640625
2019-01-19,-2.8224563598632812
2019-01-20,-2.3583297729492188
2019-01-21,-0.109100341796875
2019-01-22,1.2020034790039062
2019-01-23,1.9535293579101562
2019-01-24,3.5356826782226562
2019-01-25,4.900184631347656
2019-01-26,4.4785308837890625
2019-01-27,5.4447784423828125
2019-01-28,8.224441528320312
2019-01-29,11.83349609375
2019-01-30,15.02410888671875
2019-01-31,16.55113983154297
2019-02-01,17.319015502929688
2019-02-02,17.519927978515625
2019-02-03,18.584144592285156
2019-02-04,18.855140686035156
2019-02-05,17.332298278808594
2019-02-06,17.7718505859375
2019-02-07,18.22705841064453
2019-02-08,19.404258728027344
2019-02-09,21.290443420410156
2019-02-10,23.53522491455078
2019-02-11,24.128936767578125
2019-02-12,25.251991271972656
2019-02-13,25.394561767578125
2019-02-14,24.124481201171875
2019-02-15,22.682777404785156
2019-02-16,23.302642822265625
2019-02-17,24.259071350097656
2019-02-18,26.606307983398438
2019-02-19,30.87499237060547
2019-02-20,34.88209533691406
2019-02-21,36.10786437988281
2019-02-22,34.914527893066406
2019-02-23,35.15373229980469
2019-02-24,31.926528930664062
2019-02-25,26.265670776367188
2019-02-26,24.037094116210938
2019-02-27,24.151580810546875
2019-02-28,28.03973388671875
2019-03-01,34.64509582519531
2019-03-02,36.24052429199219
2019-03-03,40.69895935058594
2019-03-04,43.55012512207031
2019-03-05,45.309288024902344
2019-03-06,46.504661560058594
2019-03-07,46.833778381347656
2019-03-08,48.141319274902344
2019-03-09,47.69091796875
2019-03-10,47.59251403808594
2019-03-11,47.77003479003906
2019-03-12,49.39708709716797
2019-03-13,50.76556396484375
2019-03-14,50.533241271972656
2019-03-15,49.80702209472656
2019-03-16,49.36389923095703
2019-03-17,47.96394348144531
2019-03-18,46.063880920410156
2019-03-19,39.76061248779297
2019-03-20,35.994293212890625
2019-03-21,32.453521728515625
2019-03-22,30.513572692871094
2019-03-23,29.23279571533203
2019-03-24,27.605247497558594
2019-03-25,23.74786376953125
2019-03-26,22.145156860351562
2019-03-27,19.527236938476562
2019-03-28,19.465538024902344
2019-03-29,23.167808532714844
2019-03-30,23.707801818847656
2019-03-31,22.63561248779297
2019-04-01,23.863494873046875
2019-04-02,23.05823516845703
2019-04-03,23.887855529785156
2019-04-04,23.55591583251953
2019-04-05,22.953460693359375
2019-04-06,22.964431762695312
2019-04-07,26.53546905517578
2019-04-08,28.36121368408203
2019-04-09,27.2391357421875
2019-04-10,25.13092041015625
2019-04-11,23.29071044921875
2019-04-12,19.612693786621094
2019-04-13,17.68292999267578
2019-04-14,14.895500183105469
2019-04-15,10.667015075683594
2019-04-16,8.36993408203125
2019-04-17,6.159507751464844
2019-04-18,2.5107192993164062
2019-04-19,0.9444732666015625
2019-04-20,0.05133819580078125
2019-04-21,-0.44766998291015625
2019-04-22,-0.7661285400390625
2019-04-23,-1.125640869140625
2019-04-24,-1.5639495849609375
2019-04-25,-2.8722991943359375
2019-04-26,-7.926704406738281
2019-04-27,-9.254165649414062
2019-04-28,-9.992408752441406
2019-04-29,-13.059364318847656
2019-04-30,-16.237228393554688
2019-05-01,-18.457130432128906
2019-05-02,-19.82574462890625
2019-05-03,-20.03076171875
2019-05-04,-18.84917449951172
2019-05-05,-17.472312927246094
2019-05-06,-16.248367309570312
2019-05-07,-16.35808563232422
2019-05-08,-16.78729248046875
2019-05-09,-17.477439880371094
2019-05-10,-16.966262817382812
2019-05-11,-16.617637634277344
2019-05-12,-16.349624633789062
2019-05-13,-14.67059326171875
2019-05-14,-13.764434814453125
2019-05-15,-13.484100341796875
2019-05-16,-13.2659912109375
2019-05-17,-12.913856506347656
2019-05-18,-12.767982482910156
2019-05-19,-12.88006591796875
2019-05-20,-13.064674377441406
2019-05-21,-12.854217529296875
2019-05-22,-12.515045166015625
2019-05-23,-12.177391052246094
2019-05-24,-12.090652465820312
2019-05-25,-12.336639404296875
2019-05-26,-12.8272705078125
2019-05-27,-13.107772827148438
2019-05-28,-13.472137451171875
2019-05-29,-13.976844787597656
2019-05-30,-13.984107971191406
2019-05-31,-14.199539184570312
2019-06-01,-14.050765991210938
2019-06-02,-13.889640808105469
2019-06-03,-13.901321411132812
2019-06-04,-13.953910827636719
2019-06-05,-14.192337036132812
2019-06-06,-14.320831298828125
2019-06-07,-14.241348266601562
2019-06-08,-13.825309753417969
2019-06-09,-13.47686767578125
2019-06-10,-13.420570373535156
2019-06-11,-13.591262817382812
2019-06-12,-14.310379028320312
2019-06-13,-14.556625366210938
2019-06-14,-14.48187255859375
2019-06-15,-14.089813232421875
2019-06-16,-13.960700988769531
2019-06-17,-13.8641357421875
2019-06-18,-13.5181884765625
2019-06-19,-13.449737548828125
2019-06-20,-13.738677978515625
2019-06-21,-13.59027099609375
2019-06-22,-13.521408081054688
2019-06-23,-13.370559692382812
2019-06-24,-13.241249084472656
2019-06-25,-13.143486022949219
2019-06-26,-13.001449584960938
2019-06-27,-13.45587158203125
2019-06-28,-13.377487182617188
2019-06-29,-13.219406127929688
2019-06-30,-13.114273071289062
2019-07-01,-13.045524597167969
2019-07-02,-13.0086669921875
2019-07-03,-13.176483154296875
2019-07-04,-13.223434448242188
2019-07-05,-13.080154418945312
2019-07-06,-13.270950317382812
2019-07-07,-13.090629577636719
2019-07-08,-13.110786437988281
2019-07-09,-13.184722900390625
2019-07-10,-12.842330932617188
2019-07-11,-12.5556640625
2019-07-12,-12.231460571289062
2019-07-13,-11.912399291992188
2019-07-14,-11.6871337890625
2019-07-15,-11.262374877929688
2019-07-16,-11.417373657226562
2019-07-17,-11.157760620117188
2019-07-18,-11.196212768554688
2019-07-19,-10.918357849121094
2019-07-20,-10.768363952636719
2019-07-21,-10.668838500976562
2019-07-22,-10.866180419921875
2019-07-23,-10.931488037109375
2019-07-24,-10.568275451660156
2019-07-25,-10.509979248046875
2019-07-26,-10.417640686035156
2019-07-27,-10.401702880859375
2019-07-28,-10.32745361328125
2019-07-29,-10.211357116699219
2019-07-30,-9.878791809082031
2019-07-31,-9.478981018066406
2019-08-01,-8.80987548828125
2019-08-02,-8.579734802246094
2019-08-03,-8.277145385742188
2019-08-04,-7.707916259765625
2019-08-05,-7.439186096191406
2019-08-06,-7.194183349609375
2019-08-07,-7.219879150390625
2019-08-08,-7.0944976806640625
2019-08-09,-6.9982147216796875
2019-08-10,-6.789741516113281
2019-08-11,-6.597137451171875
2019-08-12,-6.4189605712890625
2019-08-13,-6.0744476318359375
2019-08-14,-5.477020263671875
2019-08-15,-5.256683349609375
2019-08-16,-5.2533111572265625
2019-08-17,-5.103157043457031
2019-08-18,-5.3450469970703125
2019-08-19,-5.253486633300781
2019-08-20,-4.826286315917969
2019-08-21,-4.410575866699219
2019-08-22,-3.44207763671875
2019-08-23,-2.63189697265625
2019-08-24,-1.752105712890625
2019-08-25,-1.2002182006835938
2019-08-26,-1.2559967041015625
2019-08-27,-1.3119430541992188
2019-08-28,-0.836334228515625
2019-08-29,-0.9936981201171875
2019-08-30,-0.5911636352539062
2019-08-31,-0.226531982421875
2019-09-01,0.210906982421875
2019-09-02,0.8101730346679688
2019-09-03,1.55615234375
2019-09-04,2.1388702392578125
2019-09-05,2.6976470947265625
2019-09-06,2.64892578125
2019-09-07,2.8951416015625
2019-09-08,3.1159820556640625
2019-09-09,3.46405029296875
2019-09-10,4.460601806640625
2019-09-11,4.9488983154296875
2019-09-12,5.143745422363281
2019-09-13,5.282524108886719
2019-09-14,5.263282775878906
2019-09-15,5.8475189208984375
2019-09-16,6.237602233886719
2019-09-17,6.272666931152344
2019-09-18,7.404975891113281
2019-09-19,8.711845397949219
2019-09-20,9.974349975585938
2019-09-21,10.694137573242188
2019-09-22,11.140167236328125
2019-09-23,12.090957641601562
2019-09-24,11.89361572265625
2019-09-25,12.124862670898438
2019-09-26,12.558151245117188
2019-09-27,12.855171203613281
2019-09-28,13.80645751953125
2019-09-29,14.594657897949219
2019-09-30,14.971641540527344
2019-10-01,14.841110229492188
2019-10-02,14.572830200195312
2019-10-03,14.998039245605469
2019-10-04,15.747413635253906
2019-10-05,15.503738403320312
2019-10-06,15.838111877441406
2019-10-07,16.592819213867188
2019-10-08,17.390960693359375
2019-10-09,17.319992065429688
2019-10-10,18.259567260742188
2019-10-11,19.193809509277344
2019-10-12,20.376846313476562
2019-10-13,21.12517547607422
2019-10-14,21.88550567626953
2019-10-15,23.305931091308594
2019-10-16,24.96367645263672
2019-10-17,25.836639404296875
2019-10-18,26.13384246826172
2019-10-19,26.3321533203125
2019-10-20,26.456459045410156
2019-10-21,24.935821533203125
2019-10-22,25.384628295898438
2019-10-23,26.677345275878906
2019-10-24,26.214035034179688
2019-10-25,24.174034118652344
2019-10-26,22.814498901367188
2019-10-27,21.323837280273438
2019-10-28,21.845916748046875
2019-10-29,23.992156982421875
2019-10-30,28.1439208984375
2019-10-31,31.23011016845703
2019-11-01,32.83812713623047
2019-11-02,31.469375610351562
2019-11-03,32.484413146972656
2019-11-04,32.772911071777344
2019-11-05,31.699539184570312
2019-11-06,30.531814575195312
2019-11-07,31.270286560058594
2019-11-08,33.35852813720703
2019-11-09,34.55237579345703
2019-11-10,37.321937561035156
2019-11-11,38.68510437011719
2019-11-12,39.14173889160156
2019-11-13,38.10011291503906
2019-11-14,34.663970947265625
2019-11-15,32.644378662109375
2019-11-16,29.60344696044922
2019-11-17,29.127548217773438
2019-11-18,26.242279052734375
2019-11-19,24.4254150390625
2019-11-20,25.35889434814453
2019-11-21,28.1856689453125
2019-11-22,30.995948791503906
2019-11-23,28.561614990234375
2019-11-24,20.823348999023438
2019-11-25,18.8648681640625
2019-11-26,17.53064727783203
2019-11-27,14.954238891601562
2019-11-28,13.132186889648438
2019-11-29,14.385955810546875
2019-11-30,13.405899047851562
2019-12-01,14.714088439941406
2019-12-02,16.11695098876953
